site,pv_kwp,battery_kwh,mult,capex,stress,battery_life_yr,cash_day,ch4_kg_per_day,payback
Seville,1100.0,1500.0,0.525,1764449.2041307958,0.8946451023903758,9.220399518902099,531.4581472281726,112.88205176031809,17.250000000000025
Seville,1100.0,1500.0,0.55,1793946.7852798812,0.8946451023903758,9.220399518902099,529.0336885035902,112.88205176031809,17.916666666666682
Seville,1100.0,1500.0,0.575,1823444.3664289669,0.8946451023903758,9.220399518902099,526.6092297790078,112.88205176031809,20.666666666666643
Seville,1100.0,1500.0,0.6,1852941.9475780525,0.8946451023903758,9.220399518902099,524.1847710544255,112.88205176031809,21.499999999999964
Seville,1100.0,1500.0,0.625,1882439.528727138,0.8946451023903758,9.220399518902099,521.7603123298431,112.88205176031809,22.416666666666618
Seville,1100.0,1500.0,0.65,1911937.1098762234,0.8946451023903758,9.220399518902099,519.3358536052607,112.88205176031809,23.416666666666604
Seville,1100.0,1500.0,0.675,1941434.6910253088,0.8946451023903758,9.220399518902099,516.9113948806784,112.88205176031809,24.499999999999922
Seville,1100.0,1500.0,0.7,1970932.2721743945,0.8946451023903758,9.220399518902099,514.4869361560959,112.88205176031809,inf
Seville,1100.0,1500.0,0.725,2000429.85332348,0.8946451023903758,9.220399518902099,512.0624774315136,112.88205176031809,inf
Seville,1100.0,1500.0,0.75,2029927.4344725653,0.8946451023903758,9.220399518902099,509.63801870693123,112.88205176031809,inf
Seville,1100.0,1500.0,0.775,2059425.015621651,0.8946451023903758,9.220399518902099,507.2135599823489,112.88205176031809,inf
Seville,1100.0,1500.0,0.8,2088922.5967707364,0.8946451023903758,9.220399518902099,504.7891012577665,112.88205176031809,inf
Seville,1100.0,1500.0,0.825,2118420.177919822,0.8946451023903758,9.220399518902099,502.3646425331841,112.88205176031809,inf
Seville,1100.0,1500.0,0.85,2147917.7590689072,0.8946451023903758,9.220399518902099,499.9401838086018,112.88205176031809,inf
Seville,1100.0,1500.0,0.875,2177415.3402179927,0.8946451023903758,9.220399518902099,497.51572508401944,112.88205176031809,inf
Seville,1100.0,1500.0,0.9,2206912.9213670786,0.8946451023903758,9.220399518902099,495.091266359437,112.88205176031809,inf
Seville,1100.0,1500.0,0.925,2236410.502516164,0.8946451023903758,9.220399518902099,492.66680763485465,112.88205176031809,inf
Seville,1100.0,1500.0,0.95,2265908.08366525,0.8946451023903758,9.220399518902099,490.24234891027226,112.88205176031809,inf
Seville,1100.0,1500.0,0.975,2295405.6648143353,0.8946451023903758,9.220399518902099,487.81789018568986,112.88205176031809,inf
Seville,1100.0,1500.0,1.0,2324903.2459634207,0.8946451023903758,9.220399518902099,485.3934314611075,112.88205176031809,inf
Seville,1100.0,2500.0,0.0,1395000.0,0.912429968047945,9.87852035187955,606.8585080880162,120.3947807723863,8.24999999999999
Seville,1100.0,2500.0,0.025,1424497.5811490854,0.912429968047945,9.87852035187955,604.4340493634338,120.3947807723863,8.583333333333325
Seville,1100.0,2500.0,0.05,1453995.162298171,0.912429968047945,9.87852035187955,602.0095906388514,120.3947807723863,8.833333333333327
Seville,1100.0,2500.0,0.075,1483492.7434472565,0.912429968047945,9.87852035187955,599.585131914269,120.3947807723863,9.166666666666663
Seville,1100.0,2500.0,0.1,1512990.3245963422,0.912429968047945,9.87852035187955,597.1606731896867,120.3947807723863,9.416666666666664
Seville,1100.0,2500.0,0.125,1542487.9057454276,0.912429968047945,9.87852035187955,594.7362144651042,120.3947807723863,9.75
Seville,1100.0,2500.0,0.15,1571985.486894513,0.912429968047945,9.87852035187955,592.3117557405219,120.3947807723863,13.333333333333359
Seville,1100.0,2500.0,0.175,1601483.0680435987,0.912429968047945,9.87852035187955,589.8872970159396,120.3947807723863,13.750000000000028
Seville,1100.0,2500.0,0.2,1630980.649192684,0.912429968047945,9.87852035187955,587.4628382913572,120.3947807723863,14.250000000000032
Seville,1100.0,2500.0,0.225,1660478.2303417698,0.912429968047945,9.87852035187955,585.0383795667748,120.3947807723863,14.666666666666702
Seville,1100.0,2500.0,0.25,1689975.8114908552,0.912429968047945,9.87852035187955,582.6139208421924,120.3947807723863,15.166666666666705
Seville,1100.0,2500.0,0.275,1719473.3926399406,0.912429968047945,9.87852035187955,580.1894621176101,120.3947807723863,15.666666666666709
Seville,1100.0,2500.0,0.3,1748970.9737890263,0.912429968047945,9.87852035187955,577.7650033930277,120.3947807723863,16.25000000000004
Seville,1100.0,2500.0,0.325,1778468.5549381117,0.912429968047945,9.87852035187955,575.3405446684453,120.3947807723863,16.750000000000032
Seville,1100.0,2500.0,0.35,1807966.1360871973,0.912429968047945,9.87852035187955,572.916085943863,120.3947807723863,17.333333333333357
Seville,1100.0,2500.0,0.375,1837463.7172362828,0.912429968047945,9.87852035187955,570.4916272192805,120.3947807723863,18.000000000000014
Seville,1100.0,2500.0,0.4,1866961.2983853682,0.912429968047945,9.87852035187955,568.0671684946982,120.3947807723863,18.58333333333334
Seville,1100.0,2500.0,0.425,1896458.8795344536,0.912429968047945,9.87852035187955,565.6427097701159,120.3947807723863,19.33333333333333
Seville,1100.0,2500.0,0.45,1925956.4606835393,0.912429968047945,9.87852035187955,563.2182510455334,120.3947807723863,23.499999999999936
Seville,1100.0,2500.0,0.475,1955454.041832625,0.912429968047945,9.87852035187955,560.7937923209511,120.3947807723863,24.41666666666659
Seville,1100.0,2500.0,0.5,1984951.6229817104,0.912429968047945,9.87852035187955,558.3693335963687,120.3947807723863,inf
Seville,1100.0,2500.0,0.525,2014449.2041307958,0.912429968047945,9.87852035187955,555.9448748717864,120.3947807723863,inf
Seville,1100.0,2500.0,0.55,2043946.7852798812,0.912429968047945,9.87852035187955,553.520416147204,120.3947807723863,inf
Seville,1100.0,2500.0,0.575,2073444.3664289669,0.912429968047945,9.87852035187955,551.0959574226216,120.3947807723863,inf
Seville,1100.0,2500.0,0.6,2102941.9475780525,0.912429968047945,9.87852035187955,548.6714986980392,120.3947807723863,inf
Seville,1100.0,2500.0,0.625,2132439.528727138,0.912429968047945,9.87852035187955,546.2470399734568,120.3947807723863,inf
Seville,1100.0,2500.0,0.65,2161937.1098762234,0.912429968047945,9.87852035187955,543.8225812488745,120.3947807723863,inf
Seville,1100.0,2500.0,0.675,2191434.691025309,0.912429968047945,9.87852035187955,541.3981225242921,120.3947807723863,inf
Seville,1100.0,2500.0,0.7,2220932.2721743947,0.912429968047945,9.87852035187955,538.9736637997097,120.3947807723863,inf
Seville,1100.0,2500.0,0.725,2250429.85332348,0.912429968047945,9.87852035187955,536.5492050751274,120.3947807723863,inf
Seville,1100.0,2500.0,0.75,2279927.4344725655,0.912429968047945,9.87852035187955,534.124746350545,120.3947807723863,inf
Seville,1100.0,2500.0,0.775,2309425.015621651,0.912429968047945,9.87852035187955,531.7002876259626,120.3947807723863,inf
Seville,1100.0,2500.0,0.8,2338922.5967707364,0.912429968047945,9.87852035187955,529.2758289013802,120.3947807723863,inf
Seville,1100.0,2500.0,0.825,2368420.177919822,0.912429968047945,9.87852035187955,526.8513701767979,120.3947807723863,inf
Seville,1100.0,2500.0,0.85,2397917.7590689072,0.912429968047945,9.87852035187955,524.4269114522156,120.3947807723863,inf
Seville,1100.0,2500.0,0.875,2427415.3402179927,0.912429968047945,9.87852035187955,522.0024527276332,120.3947807723863,inf
Seville,1100.0,2500.0,0.9,2456912.9213670786,0.912429968047945,9.87852035187955,519.5779940030508,120.3947807723863,inf
Seville,1100.0,2500.0,0.925,2486410.502516164,0.912429968047945,9.87852035187955,517.1535352784684,120.3947807723863,inf
Seville,1100.0,2500.0,0.95,2515908.08366525,0.912429968047945,9.87852035187955,514.729076553886,120.3947807723863,inf
Seville,1100.0,2500.0,0.975,2545405.6648143353,0.912429968047945,9.87852035187955,512.3046178293037,120.3947807723863,inf
Seville,1100.0,2500.0,1.0,2574903.2459634207,0.912429968047945,9.87852035187955,509.8801591047213,120.3947807723863,inf
Seville,1500.0,500.0,0.0,1175000.0,0.9017052027725366,9.41872510412169,517.7629126966912,102.53660137075168,8.166666666666655
Seville,1500.0,500.0,0.025,1204497.5811490854,0.9017052027725366,9.41872510412169,515.3384539721088,102.53660137075168,8.499999999999991
Seville,1500.0,500.0,0.05,1233995.162298171,0.9017052027725366,9.41872510412169,512.9139952475265,102.53660137075168,8.833333333333327
Seville,1500.0,500.0,0.075,1263492.7434472565,0.9017052027725366,9.41872510412169,510.4895365229441,102.53660137075168,9.166666666666663
Seville,1500.0,500.0,0.1,1292990.3245963422,0.9017052027725366,9.41872510412169,508.0650777983617,102.53660137075168,10.16666666666667
Seville,1500.0,500.0,0.125,1322487.9057454276,0.9017052027725366,9.41872510412169,505.64061907377936,102.53660137075168,10.58333333333334
Seville,1500.0,500.0,0.15,1351985.486894513,0.9017052027725366,9.41872510412169,503.21616034919697,102.53660137075168,11.000000000000009
Seville,1500.0,500.0,0.175,1381483.0680435987,0.9017052027725366,9.41872510412169,500.7917016246146,102.53660137075168,11.416666666666679
Seville,1500.0,500.0,0.2,1410980.649192684,0.9017052027725366,9.41872510412169,498.36724290003224,102.53660137075168,11.833333333333348
Seville,1500.0,500.0,0.225,1440478.2303417698,0.9017052027725366,9.41872510412169,495.94278417544984,102.53660137075168,12.333333333333352
Seville,1500.0,500.0,0.25,1469975.8114908552,0.9017052027725366,9.41872510412169,493.5183254508675,102.53660137075168,12.833333333333355
Seville,1500.0,500.0,0.275,1499473.3926399406,0.9017052027725366,9.41872510412169,491.0938667262851,102.53660137075168,13.333333333333359
Seville,1500.0,500.0,0.3,1528970.9737890263,0.9017052027725366,9.41872510412169,488.6694080017028,102.53660137075168,13.833333333333362
Seville,1500.0,500.0,0.325,1558468.5549381117,0.9017052027725366,9.41872510412169,486.2449492771204,102.53660137075168,14.4166666666667
Seville,1500.0,500.0,0.35,1587966.1360871973,0.9017052027725366,9.41872510412169,483.820490552538,102.53660137075168,14.916666666666703
Seville,1500.0,500.0,0.375,1617463.7172362828,0.9017052027725366,9.41872510412169,481.39603182795565,102.53660137075168,15.583333333333375
Seville,1500.0,500.0,0.4,1646961.2983853682,0.9017052027725366,9.41872510412169,478.97157310337326,102.53660137075168,16.166666666666707
Seville,1500.0,500.0,0.425,1676458.8795344536,0.9017052027725366,9.41872510412169,476.5471143787909,102.53660137075168,16.833333333333364
Seville,1500.0,500.0,0.45,1705956.4606835393,0.9017052027725366,9.41872510412169,474.12265565420853,102.53660137075168,17.583333333333353
Seville,1500.0,500.0,0.475,1735454.041832625,0.9017052027725366,9.41872510412169,471.69819692962614,102.53660137075168,18.333333333333343
Seville,1500.0,500.0,0.5,1764951.6229817104,0.9017052027725366,9.41872510412169,469.27373820504374,102.53660137075168,19.916666666666654
Seville,1500.0,500.0,0.525,1794449.2041307958,0.9017052027725366,9.41872510412169,466.8492794804614,102.53660137075168,20.833333333333307
Seville,1500.0,500.0,0.55,1823946.7852798812,0.9017052027725366,9.41872510412169,464.42482075587907,102.53660137075168,21.74999999999996
Seville,1500.0,500.0,0.575,1853444.3664289669,0.9017052027725366,9.41872510412169,462.0003620312967,102.53660137075168,22.83333333333328
Seville,1500.0,500.0,0.6,1882941.9475780525,0.9017052027725366,9.41872510412169,459.5759033067143,102.53660137075168,23.99999999999993
Seville,1500.0,500.0,0.625,1912439.528727138,0.9017052027725366,9.41872510412169,457.15144458213194,102.53660137075168,inf
Seville,1500.0,500.0,0.65,1941937.1098762234,0.9017052027725366,9.41872510412169,454.72698585754955,102.53660137075168,inf
Seville,1500.0,500.0,0.675,1971434.6910253088,0.9017052027725366,9.41872510412169,452.30252713296716,102.53660137075168,inf
Seville,1500.0,500.0,0.7,2000932.2721743945,0.9017052027725366,9.41872510412169,449.8780684083848,102.53660137075168,inf
Seville,1500.0,500.0,0.725,2030429.85332348,0.9017052027725366,9.41872510412169,447.4536096838024,102.53660137075168,inf
Seville,1500.0,500.0,0.75,2059927.4344725653,0.9017052027725366,9.41872510412169,445.0291509592201,102.53660137075168,inf
Seville,1500.0,500.0,0.775,2089425.015621651,0.9017052027725366,9.41872510412169,442.6046922346377,102.53660137075168,inf
Seville,1500.0,500.0,0.8,2118922.5967707364,0.9017052027725366,9.41872510412169,440.18023351005536,102.53660137075168,inf
Seville,1500.0,500.0,0.825,2148420.177919822,0.9017052027725366,9.41872510412169,437.755774785473,102.53660137075168,inf
Seville,1500.0,500.0,0.85,2177917.7590689072,0.9017052027725366,9.41872510412169,435.3313160608906,102.53660137075168,inf
Seville,1500.0,500.0,0.875,2207415.3402179927,0.9017052027725366,9.41872510412169,432.90685733630824,102.53660137075168,inf
Seville,1500.0,500.0,0.9,2236912.9213670786,0.9017052027725366,9.41872510412169,430.4823986117259,102.53660137075168,inf
Seville,1500.0,500.0,0.925,2266410.502516164,0.9017052027725366,9.41872510412169,428.05793988714345,102.53660137075168,inf
Seville,1500.0,500.0,0.95,2295908.08366525,0.9017052027725366,9.41872510412169,425.6334811625611,102.53660137075168,inf
Seville,1500.0,500.0,0.975,2325405.6648143353,0.9017052027725366,9.41872510412169,423.2090224379787,102.53660137075168,inf
Seville,1500.0,500.0,1.0,2354903.2459634207,0.9017052027725366,9.41872510412169,420.7845637133963,102.53660137075168,inf
Seville,1500.0,1500.0,0.0,1425000.0,0.8865123621480082,9.380146239424601,621.9124937338778,123.32885357664829,8.24999999999999
Seville,1500.0,1500.0,0.025,1454497.5811490854,0.8865123621480082,9.380146239424601,619.4880350092955,123.32885357664829,8.499999999999991
Seville,1500.0,1500.0,0.05,1483995.162298171,0.8865123621480082,9.380146239424601,617.0635762847131,123.32885357664829,8.833333333333327
Seville,1500.0,1500.0,0.075,1513492.7434472565,0.8865123621480082,9.380146239424601,614.6391175601307,123.32885357664829,9.083333333333329
Seville,1500.0,1500.0,0.1,1542990.3245963422,0.8865123621480082,9.380146239424601,612.2146588355483,123.32885357664829,11.166666666666677
Seville,1500.0,1500.0,0.125,1572487.9057454276,0.8865123621480082,9.380146239424601,609.790200110966,123.32885357664829,11.500000000000012
Seville,1500.0,1500.0,0.15,1601985.486894513,0.8865123621480082,9.380146239424601,607.3657413863837,123.32885357664829,11.916666666666682
Seville,1500.0,1500.0,0.175,1631483.0680435987,0.8865123621480082,9.380146239424601,604.9412826618012,123.32885357664829,12.250000000000018
Seville,1500.0,1500.0,0.2,1660980.649192684,0.8865123621480082,9.380146239424601,602.5168239372189,123.32885357664829,12.666666666666687
Seville,1500.0,1500.0,0.225,1690478.2303417698,0.8865123621480082,9.380146239424601,600.0923652126364,123.32885357664829,13.083333333333357
Seville,1500.0,1500.0,0.25,1719975.8114908552,0.8865123621480082,9.380146239424601,597.6679064880541,123.32885357664829,13.500000000000027
Seville,1500.0,1500.0,0.275,1749473.3926399406,0.8865123621480082,9.380146239424601,595.2434477634717,123.32885357664829,13.916666666666696
Seville,1500.0,1500.0,0.3,1778970.9737890263,0.8865123621480082,9.380146239424601,592.8189890388894,123.32885357664829,14.333333333333366
Seville,1500.0,1500.0,0.325,1808468.5549381117,0.8865123621480082,9.380146239424601,590.394530314307,123.32885357664829,14.83333333333337
Seville,1500.0,1500.0,0.35,1837966.1360871973,0.8865123621480082,9.380146239424601,587.9700715897246,123.32885357664829,15.333333333333373
Seville,1500.0,1500.0,0.375,1867463.7172362828,0.8865123621480082,9.380146239424601,585.5456128651423,123.32885357664829,15.833333333333377
Seville,1500.0,1500.0,0.4,1896961.2983853682,0.8865123621480082,9.380146239424601,583.1211541405598,123.32885357664829,16.33333333333337
Seville,1500.0,1500.0,0.425,1926458.8795344536,0.8865123621480082,9.380146239424601,580.6966954159775,123.32885357664829,16.916666666666696
Seville,1500.0,1500.0,0.45,1955956.4606835393,0.8865123621480082,9.380146239424601,578.2722366913952,123.32885357664829,17.50000000000002
Seville,1500.0,1500.0,0.475,1985454.041832625,0.8865123621480082,9.380146239424601,575.8477779668128,123.32885357664829,18.083333333333346
Seville,1500.0,1500.0,0.5,2014951.6229817104,0.8865123621480082,9.380146239424601,573.4233192422304,123.32885357664829,18.750000000000004
Seville,1500.0,1500.0,0.525,2044449.2041307958,0.8865123621480082,9.380146239424601,570.998860517648,123.32885357664829,21.416666666666632
Seville,1500.0,1500.0,0.55,2073946.7852798812,0.8865123621480082,9.380146239424601,568.5744017930657,123.32885357664829,22.249999999999954
Seville,1500.0,1500.0,0.575,2103444.3664289666,0.8865123621480082,9.380146239424601,566.1499430684833,123.32885357664829,23.083333333333275
Seville,1500.0,1500.0,0.6,2132941.9475780525,0.8865123621480082,9.380146239424601,563.7254843439009,123.32885357664829,24.08333333333326
Seville,1500.0,1500.0,0.625,2162439.528727138,0.8865123621480082,9.380146239424601,561.3010256193186,123.32885357664829,25.083333333333247
Seville,1500.0,1500.0,0.65,2191937.1098762234,0.8865123621480082,9.380146239424601,558.8765668947362,123.32885357664829,inf
Seville,1500.0,1500.0,0.675,2221434.691025309,0.8865123621480082,9.380146239424601,556.4521081701538,123.32885357664829,inf
Seville,1500.0,1500.0,0.7,2250932.2721743947,0.8865123621480082,9.380146239424601,554.0276494455713,123.32885357664829,inf
Seville,1500.0,1500.0,0.725,2280429.85332348,0.8865123621480082,9.380146239424601,551.603190720989,123.32885357664829,inf
Seville,1500.0,1500.0,0.75,2309927.4344725655,0.8865123621480082,9.380146239424601,549.1787319964067,123.32885357664829,inf
Seville,1500.0,1500.0,0.775,2339425.015621651,0.8865123621480082,9.380146239424601,546.7542732718243,123.32885357664829,inf
Seville,1500.0,1500.0,0.8,2368922.5967707364,0.8865123621480082,9.380146239424601,544.329814547242,123.32885357664829,inf
Seville,1500.0,1500.0,0.825,2398420.177919822,0.8865123621480082,9.380146239424601,541.9053558226597,123.32885357664829,inf
Seville,1500.0,1500.0,0.85,2427917.7590689072,0.8865123621480082,9.380146239424601,539.4808970980772,123.32885357664829,inf
Seville,1500.0,1500.0,0.875,2457415.3402179927,0.8865123621480082,9.380146239424601,537.0564383734949,123.32885357664829,inf
Seville,1500.0,1500.0,0.9,2486912.9213670786,0.8865123621480082,9.380146239424601,534.6319796489124,123.32885357664829,inf
Seville,1500.0,1500.0,0.925,2516410.502516164,0.8865123621480082,9.380146239424601,532.2075209243301,123.32885357664829,inf
Seville,1500.0,1500.0,0.95,2545908.08366525,0.8865123621480082,9.380146239424601,529.7830621997477,123.32885357664829,inf
Seville,1500.0,1500.0,0.975,2575405.6648143353,0.8865123621480082,9.380146239424601,527.3586034751653,123.32885357664829,inf
Seville,1500.0,1500.0,1.0,2604903.2459634207,0.8865123621480082,9.380146239424601,524.934144750583,123.32885357664829,inf
Seville,1500.0,2500.0,0.0,1675000.0,1.1077265397986522,9.176459287036678,597.3904454920263,122.67625704545924,14.583333333333368
Seville,1500.0,2500.0,0.025,1704497.5811490854,1.1077265397986522,9.176459287036678,594.965986767444,122.67625704545924,15.000000000000037
Seville,1500.0,2500.0,0.05,1733995.162298171,1.1077265397986522,9.176459287036678,592.5415280428615,122.67625704545924,15.50000000000004
Seville,1500.0,2500.0,0.075,1763492.7434472565,1.1077265397986522,9.176459287036678,590.1170693182792,122.67625704545924,16.000000000000043
Seville,1500.0,2500.0,0.1,1792990.3245963422,1.1077265397986522,9.176459287036678,587.6926105936968,122.67625704545924,16.583333333333368
Seville,1500.0,2500.0,0.125,1822487.9057454276,1.1077265397986522,9.176459287036678,585.2681518691145,122.67625704545924,17.08333333333336
Seville,1500.0,2500.0,0.15,1851985.486894513,1.1077265397986522,9.176459287036678,582.843693144532,122.67625704545924,17.666666666666686
Seville,1500.0,2500.0,0.175,1881483.0680435987,1.1077265397986522,9.176459287036678,580.4192344199497,122.67625704545924,18.333333333333343
Seville,1500.0,2500.0,0.2,1910980.649192684,1.1077265397986522,9.176459287036678,577.9947756953674,122.67625704545924,22.416666666666618
Seville,1500.0,2500.0,0.225,1940478.2303417698,1.1077265397986522,9.176459287036678,575.5703169707849,122.67625704545924,23.33333333333327
Seville,1500.0,2500.0,0.25,1969975.8114908552,1.1077265397986522,9.176459287036678,573.1458582462026,122.67625704545924,24.249999999999925
Seville,1500.0,2500.0,0.275,1999473.3926399406,1.1077265397986522,9.176459287036678,570.7213995216202,122.67625704545924,inf
Seville,1500.0,2500.0,0.3,2028970.9737890263,1.1077265397986522,9.176459287036678,568.2969407970379,122.67625704545924,inf
Seville,1500.0,2500.0,0.325,2058468.5549381117,1.1077265397986522,9.176459287036678,565.8724820724555,122.67625704545924,inf
Seville,1500.0,2500.0,0.35,2087966.1360871973,1.1077265397986522,9.176459287036678,563.4480233478731,122.67625704545924,inf
Seville,1500.0,2500.0,0.375,2117463.717236283,1.1077265397986522,9.176459287036678,561.0235646232907,122.67625704545924,inf
Seville,1500.0,2500.0,0.4,2146961.298385368,1.1077265397986522,9.176459287036678,558.5991058987083,122.67625704545924,inf
Seville,1500.0,2500.0,0.425,2176458.8795344536,1.1077265397986522,9.176459287036678,556.174647174126,122.67625704545924,inf
Seville,1500.0,2500.0,0.45,2205956.4606835395,1.1077265397986522,9.176459287036678,553.7501884495437,122.67625704545924,inf
Seville,1500.0,2500.0,0.475,2235454.041832625,1.1077265397986522,9.176459287036678,551.3257297249612,122.67625704545924,inf
Seville,1500.0,2500.0,0.5,2264951.6229817104,1.1077265397986522,9.176459287036678,548.9012710003789,122.67625704545924,inf
Seville,1500.0,2500.0,0.525,2294449.204130796,1.1077265397986522,9.176459287036678,546.4768122757965,122.67625704545924,inf
Seville,1500.0,2500.0,0.55,2323946.785279881,1.1077265397986522,9.176459287036678,544.0523535512142,122.67625704545924,inf
Seville,1500.0,2500.0,0.575,2353444.3664289666,1.1077265397986522,9.176459287036678,541.6278948266317,122.67625704545924,inf
Seville,1500.0,2500.0,0.6,2382941.9475780525,1.1077265397986522,9.176459287036678,539.2034361020494,122.67625704545924,inf
Seville,1500.0,2500.0,0.625,2412439.528727138,1.1077265397986522,9.176459287036678,536.7789773774671,122.67625704545924,inf
Seville,1500.0,2500.0,0.65,2441937.1098762234,1.1077265397986522,9.176459287036678,534.3545186528846,122.67625704545924,inf
Seville,1500.0,2500.0,0.675,2471434.691025309,1.1077265397986522,9.176459287036678,531.9300599283023,122.67625704545924,inf
Seville,1500.0,2500.0,0.7,2500932.2721743947,1.1077265397986522,9.176459287036678,529.5056012037198,122.67625704545924,inf
Seville,1500.0,2500.0,0.725,2530429.85332348,1.1077265397986522,9.176459287036678,527.0811424791375,122.67625704545924,inf
Seville,1500.0,2500.0,0.75,2559927.4344725655,1.1077265397986522,9.176459287036678,524.6566837545552,122.67625704545924,inf
Seville,1500.0,2500.0,0.775,2589425.015621651,1.1077265397986522,9.176459287036678,522.2322250299728,122.67625704545924,inf
Seville,1500.0,2500.0,0.8,2618922.5967707364,1.1077265397986522,9.176459287036678,519.8077663053905,122.67625704545924,inf
Seville,1500.0,2500.0,0.825,2648420.177919822,1.1077265397986522,9.176459287036678,517.383307580808,122.67625704545924,inf
Seville,1500.0,2500.0,0.85,2677917.7590689072,1.1077265397986522,9.176459287036678,514.9588488562257,122.67625704545924,inf
Seville,1500.0,2500.0,0.875,2707415.3402179927,1.1077265397986522,9.176459287036678,512.5343901316434,122.67625704545924,inf
Seville,1500.0,2500.0,0.9,2736912.9213670786,1.1077265397986522,9.176459287036678,510.10993140706097,122.67625704545924,inf
Seville,1500.0,2500.0,0.925,2766410.502516164,1.1077265397986522,9.176459287036678,507.6854726824786,122.67625704545924,inf
Seville,1500.0,2500.0,0.95,2795908.08366525,1.1077265397986522,9.176459287036678,505.2610139578962,122.67625704545924,inf
Seville,1500.0,2500.0,0.975,2825405.6648143353,1.1077265397986522,9.176459287036678,502.8365552333138,122.67625704545924,inf
Seville,1500.0,2500.0,1.0,2854903.2459634207,1.1077265397986522,9.176459287036678,500.41209650873145,122.67625704545924,inf
